WEO_Country_Code,Country,Advanced_Country,Year,PCPIPCH,GGSB_NPGDP,GGXWDG_NGDP,PPPPC,TX_RPCH,TM_RPCH,NID_NGDP
578,Thailand,0,2024,0.535,-0.918,65.011,25211.769,4.465,4.165,21.98
744,Tunisia,0,2000,2.77,-3.574,62.859,5797.046,7.313,6.464,26.502
744,Tunisia,0,2001,1.945,-3.137,52.155,6098.212,15.678,15.048,26.649
744,Tunisia,0,2002,2.714,-2.304,51.625,6224.871,1.907,-2.909,26.352
744,Tunisia,0,2003,2.72,-2.453,52.556,6595.876,7.213,-2.136,24.155
744,Tunisia,0,2004,3.692,-2.316,51.578,7139.624,15.231,7.184,23.216
744,Tunisia,0,2005,1.962,-2.701,49.977,7556.217,1.491,-1.177,22.653
744,Tunisia,0,2006,4.143,-2.591,45.715,8122.419,6.345,5.66,23.748
744,Tunisia,0,2007,3.421,-3.185,42.704,8814.086,17.699,8.599,24.271
744,Tunisia,0,2008,4.915,-1.623,41.363,9266.295,-2.585,4.785,24.684
744,Tunisia,0,2009,3.541,-3.387,40.299,9502.653,-2.161,-4.632,25.748
744,Tunisia,0,2010,4.361,-0.947,38.803,9845.35,6.507,15.427,25.836
744,Tunisia,0,2011,3.24,-3.007,43.336,9731.668,-3.939,-3.778,25.037
744,Tunisia,0,2012,4.612,-5.603,49.04,10212.049,1.634,8.414,26.097
744,Tunisia,0,2013,5.316,-6.069,45.628,10514.707,-0.732,-1.492,23.868
744,Tunisia,0,2014,4.626,-4.062,50.733,10900.432,-2.936,2.974,23.865
744,Tunisia,0,2015,4.437,-4.981,52.401,10980.21,-2.818,-2.564,21.739
744,Tunisia,0,2016,3.629,-6.009,58.908,11081.035,2.021,5.155,20.475
744,Tunisia,0,2017,5.309,-5.968,67.099,11404.656,3.209,3.422,21.295
744,Tunisia,0,2018,7.308,-4.806,72.908,11949.406,-57.613,-25.222,22.964
744,Tunisia,0,2019,6.722,-4.165,67.297,12592.25,-8.863,-9.096,19.803
744,Tunisia,0,2020,5.635,-7.201,77.708,11989.274,-6.5,-15.199,12.744
744,Tunisia,0,2021,5.707,-6.205,79.728,12406.364,15.899,10.503,15.223
744,Tunisia,0,2022,8.308,-6.166,82.932,13521.856,24.639,16.226,14.241
744,Tunisia,0,2023,9.323,-4.079,82.35,13892.913,4.18,2.299,12.278
744,Tunisia,0,2024,7.062,-1.879,83.66,14338.485,2.315,4.562,11.162
186,Türkiye,0,2000,55.035,-9.51,51.318,10965.417,18.805,21.709,23.718
186,Türkiye,0,2001,54.246,-9.317,75.509,10426.875,4.932,-24.03,18.025
186,Türkiye,0,2002,45.134,-9.942,71.506,11136.079,8.141,21.13,21.108
186,Türkiye,0,2003,25.337,-6.61,65.16,11869.997,7.708,23.25,22.309
186,Türkiye,0,2004,8.599,-4.025,57.158,13221.264,12.164,21.231,24.982
186,Türkiye,0,2005,8.179,-1.606,50.196,14678.515,8.332,12.142,26.804
186,Türkiye,0,2006,9.597,-1.992,44.225,15980.724,5.701,7.239,29.349
186,Türkiye,0,2007,8.756,-3.703,37.759,17032.414,6.977,9.642,28.601
186,Türkiye,0,2008,10.444,-3.689,37.748,17274.182,3.883,-2.76,28.739
186,Türkiye,0,2009,6.251,-2.669,43.212,16304.41,-3.617,-14.661,22.816
186,Türkiye,0,2010,8.566,-1.836,39.511,17611.23,1.722,19.365,26.753
186,Türkiye,0,2011,6.472,-0.722,35.912,19720.012,12.921,14.978,31.003
186,Türkiye,0,2012,8.892,-2.006,32.227,20797.729,14.498,0.619,28.073
186,Türkiye,0,2013,7.493,-2.245,30.892,22635.033,4.933,10.92,29.619
186,Türkiye,0,2014,8.855,-1.592,28.277,23847.098,7.078,0.299,28.967
186,Türkiye,0,2015,7.671,-1.202,27.163,25193.996,3.239,0.662,28.199
186,Türkiye,0,2016,7.775,-2.061,27.747,25924.961,-1.742,2.996,28.02
186,Türkiye,0,2017,11.144,-2.941,27.777,28019.32,12.409,10.635,30.694
186,Türkiye,0,2018,16.332,-4.485,29.86,28093.447,9.091,-6.172,29.458
186,Türkiye,0,2019,15.177,-5.919,32.39,28264.18,5.279,-5.012,24.878
186,Türkiye,0,2020,12.279,-3.881,39.446,28601.538,-14.624,6.774,31.341
186,Türkiye,0,2021,19.596,-3.782,40.384,31438.507,25.056,1.653,31.404
186,Türkiye,0,2022,72.309,-1.792,30.802,35293.462,9.932,8.568,35.04
186,Türkiye,0,2023,53.859,-2.308,29.264,38390.949,-2.836,11.791,29.964
186,Türkiye,0,2024,60.916,-3.276,25.228,40283.307,3.748,0.663,25.574
926,Ukraine,0,2000,28.203,-0.7487756618642365,43.79,5222.077,16.525,3.532,19.794
926,Ukraine,0,2001,11.959,-1.64396148368475,36.69,5860.453,6.999,12.558,24.51
926,Ukraine,0,2002,0.757,-2.8862208656881023,33.58,6321.708,6.892,5.892,22.638
926,Ukraine,0,2003,5.21,-1.229,29.38,7115.62,14.157,30.296,24.667
926,Ukraine,0,2004,9.036,-6.585,24.798,8228.418,18.198,13.575,23.757
926,Ukraine,0,2005,13.52,-2.137,17.741,8815.275,-8.52,12.799,25.388
926,Ukraine,0,2006,9.076,-2.063,14.801,9837.406,2.651,12.308,27.722
926,Ukraine,0,2007,12.843,-4.02,12.267,10997.156,3.173,20.301,31.468
926,Ukraine,0,2008,25.201,-3.798,20.413,11512.654,2.282,13.492,31.078
926,Ukraine,0,2009,15.9,-2.253,35.425,9873.363,-24.226,-41.623,19.126
926,Ukraine,0,2010,9.365,-2.713,40.626,10445.159,9.293,15.014,20.873
926,Ukraine,0,2011,7.958,-3.116,36.876,11279.174,6.162,21.517,22.437
926,Ukraine,0,2012,0.565,-4.408,37.542,11537.065,1.441,1.613,21.716
926,Ukraine,0,2013,-0.261,-4.828,40.519,11763.162,-14.653,-8.575,18.489
926,Ukraine,0,2014,12.1,-2.961,70.317,11834.095,-10.592,-24.991,13.396
926,Ukraine,0,2015,48.684,-0.796,79.331,10819.353,-11.55,-28.524,15.933
926,Ukraine,0,2016,13.913,-1.735,79.513,11235.198,-3.371,8.325,21.724
926,Ukraine,0,2017,14.443,-1.842,71.62,11761.234,7.885,16.536,19.965
926,Ukraine,0,2018,10.947,-2.476,60.408,12795.435,1.895,8.5,18.588
926,Ukraine,0,2019,7.886,-1.678,50.616,14482.52,6.442,7.182,14.89
926,Ukraine,0,2020,2.74,-5.1,60.591,15840.806,11.285,-3.356,8.932
926,Ukraine,0,2021,9.361,-3.279,48.925,18207.621,35.09,17.016,14.467
926,Ukraine,0,2022,20.183,-14.973,77.721,16508.208,-43.747,-24.078,12.113
926,Ukraine,0,2023,12.851,-13.322335721925269,82.329,18269.595,-15.376,21.499,15.131
926,Ukraine,0,2024,5.836,-9.330385941555308,95.592,19603.124,15.693,14.134,17.275
112,United Kingdom,1,2000,0.796,1.245,37.686,28108.789,9.757,9.416,18.322
112,United Kingdom,1,2001,1.234,0.064,34.958,29367.943,2.888,6.197,18.114
112,United Kingdom,1,2002,1.259,-1.753,35.435,30230.49,0.944,4.738,18.123
112,United Kingdom,1,2003,1.362,-3.176,36.764,31654.589,1.708,1.642,17.716
112,United Kingdom,1,2004,1.344,-3.303,39.802,33130.818,5.108,6.733,17.692
112,United Kingdom,1,2005,2.057,-3.648,41.0,34834.455,7.56,7.048,17.879
112,United Kingdom,1,2006,2.329,-3.711,42.058,36513.365,12.711,10.575,18.21
112,United Kingdom,1,2007,2.323,-4.353,43.174,38178.204,-1.561,-1.395,18.577
112,United Kingdom,1,2008,3.602,-6.288,50.827,38499.787,2.724,-0.99,17.606
112,United Kingdom,1,2009,2.165,-7.733,64.915,36688.03,-8.848,-7.015,14.814
112,United Kingdom,1,2010,3.298,-6.443,75.86,37661.401,6.531,8.973,16.149
112,United Kingdom,1,2011,4.464,-4.852,81.425,38553.511,6.938,2.933,15.889
112,United Kingdom,1,2012,2.828,-4.894,84.483,39601.136,0.748,2.462,16.04
112,United Kingdom,1,2013,2.565,-2.947,85.316,40743.604,0.291,3.239,16.155
112,United Kingdom,1,2014,1.461,-3.866,87.094,42452.372,1.009,5.095,17.39
112,United Kingdom,1,2015,0.04,-3.416,87.867,43453.689,3.771,4.955,17.824
112,United Kingdom,1,2016,0.66,-2.327,87.825,44343.18,2.768,3.98,17.859
112,United Kingdom,1,2017,2.683,-2.097,86.723,46061.349,6.766,3.163,18.443
112,United Kingdom,1,2018,2.478,-2.065,86.345,47107.713,3.079,3.097,18.05
112,United Kingdom,1,2019,1.791,-2.394,85.658,49940.539,2.001,2.72,18.25
112,United Kingdom,1,2020,0.851,0.486,105.84,47987.784,-11.792,-15.885,17.572
112,United Kingdom,1,2021,2.588,-3.301,105.135,52673.088,3.23,5.81,17.681
112,United Kingdom,1,2022,9.067,-3.06,99.62,58712.389,12.568,12.983,18.744
112,United Kingdom,1,2023,7.305,-4.716,99.967,60735.429,-2.156,-3.388,17.74
112,United Kingdom,1,2024,2.624,-2.996,101.816,62573.612,-0.665,0.415,17.095
111,United States,1,2000,3.367,-4.713322022205472,90.94533408672405,36312.782,8.312,13.0,23.678
111,United States,1,2001,2.817,-1.441,53.146,37101.453,-5.58,-2.462,22.177
111,United States,1,2002,1.596,-3.598,55.538,37945.761,-1.954,3.669,21.723
111,United States,1,2003,2.298,-4.48,58.625,39405.354,2.105,5.123,21.746
111,United States,1,2004,2.668,-4.375,66.105,41641.617,9.644,10.984,22.652
111,United States,1,2005,3.366,-3.443,65.453,44034.256,6.945,6.49,23.376
111,United States,1,2006,3.222,-2.873,64.189,46216.853,9.478,6.419,23.538
111,United States,1,2007,2.871,-3.995,64.585,47943.353,8.762,2.566,22.557
111,United States,1,2008,3.815,-6.166,73.431,48470.553,5.789,-2.148,21.037
111,United States,1,2009,-0.32,-8.262,86.598,47102.428,-8.311,-12.627,17.769
111,United States,1,2010,1.637,-10.078,95.162,48586.288,12.647,12.968,18.672
111,United States,1,2011,3.14,-8.52,99.498,50008.108,7.178,4.816,19.034
111,United States,1,2012,2.073,-6.512,103.065,51736.738,4.019,2.449,19.951
111,United States,1,2013,1.466,-4.469,104.343,53363.904,3.01,1.212,20.379
111,United States,1,2014,1.615,-3.696,104.242,55263.817,3.902,5.16,20.901
111,United States,1,2015,0.121,-3.334,104.661,57006.926,0.32,5.191,21.415
111,United States,1,2016,1.267,-4.114,106.582,58179.697,0.474,1.458,20.888
111,United States,1,2017,2.131,-4.652,105.529,60292.978,4.115,4.71,21.156
111,United States,1,2018,2.439,-5.255,106.847,63165.278,2.854,4.038,21.569
111,United States,1,2019,1.813,-6.107,108.004,65561.32,0.533,1.176,21.67
111,United States,1,2020,1.249,-10.599,131.831,64461.618,-13.127,-8.979,21.419
111,United States,1,2021,4.682,-10.475,124.524,71257.958,6.477,14.671,21.333
111,United States,1,2022,7.992,-6.526,118.617,77979.858,7.513,8.593,21.95
111,United States,1,2023,4.128,-7.648,118.725,82715.1,2.764,-1.172,21.541
111,United States,1,2024,2.987,-7.702,121.005,86601.28,2.729,4.705,21.813
