WEO_Country_Code,Country,Advanced_Country,Year,PCPIPCH,GGSB_NPGDP,GGXWDG_NGDP,NGDP_RPCH,PPPPC,TM_RPCH,BCA_NGDPD,NID_NGDP
124,Belgium,1,1982,8.723,-12.067,99.634,0.595,13510.518,1.872,-2.898,22.289
124,Belgium,1,1983,7.663,-14.344,110.287,0.312,14078.457,-0.968,-0.584,19.437
124,Belgium,1,1984,6.348,-10.666,114.612,2.466,14953.921,6.161,-0.067,20.433
124,Belgium,1,1985,4.868,-9.869,119.388,1.652,15674.138,0.553,0.799,19.655
124,Belgium,1,1986,1.296,-9.72,124.67,1.823,16279.228,3.899,2.622,19.246
124,Belgium,1,1987,1.554,-7.604,129.228,2.307,17057.32,6.837,1.926,20.309
124,Belgium,1,1988,1.162,-7.254,129.686,4.723,18472.391,10.74,2.277,22.598
124,Belgium,1,1989,3.105,-7.757,126.408,3.469,19758.903,10.041,2.255,24.33
124,Belgium,1,1990,3.453,-8.446,130.308,3.137,21098.606,4.837,1.817,25.204
124,Belgium,1,1991,3.167,-8.887,131.797,1.833,22124.916,2.807,2.319,23.637
124,Belgium,1,1992,2.26,-9.086,134.684,1.531,22895.221,3.146,2.914,23.377
124,Belgium,1,1993,2.487,-6.496,138.926,-0.962,23105.612,0.54,5.144,22.684
124,Belgium,1,1994,2.394,-4.617,137.083,3.227,24282.628,7.353,5.28,22.724
124,Belgium,1,1995,1.265,-4.021,131.287,2.385,25307.891,9.572,5.339,21.79
124,Belgium,1,1996,1.76,-3.217,129.004,1.321,26079.651,4.221,4.954,21.631
124,Belgium,1,1997,1.499,-2.02,124.271,3.794,27462.174,8.908,5.471,22.301
124,Belgium,1,1998,0.901,-0.699,119.186,1.962,28254.388,5.561,5.12,22.349
124,Belgium,1,1999,1.134,-0.809,115.363,3.543,29606.95,2.681,7.764,22.689
124,Belgium,1,2000,2.682,-0.792,109.589,3.717,31325.266,12.157,3.965,23.783
124,Belgium,1,2001,2.438,0.05,108.217,1.1,32306.093,1.409,3.335,22.634
124,Belgium,1,2002,1.552,0.02,105.437,1.707,33218.249,7.384,4.501,20.748
124,Belgium,1,2003,1.517,-1.062,101.659,1.038,34073.234,0.56,3.398,20.964
124,Belgium,1,2004,1.857,-1.006,97.17,3.571,36097.485,6.945,3.098,22.667
124,Belgium,1,2005,2.539,-0.611,95.142,2.322,37913.689,4.988,1.995,23.681
124,Belgium,1,2006,2.331,-0.716,91.494,2.552,39830.274,5.22,1.85,23.97
124,Belgium,1,2007,1.819,-0.828,87.325,3.677,42120.525,5.66,1.496,24.603
124,Belgium,1,2008,4.49,-1.624,93.16,0.447,42791.131,-1.959,-1.006,25.937
124,Belgium,1,2009,-0.004,-4.057,100.217,-2.021,41846.679,-12.445,1.657,22.173
124,Belgium,1,2010,2.329,-3.99,100.273,2.865,43219.579,8.012,1.624,23.127
124,Belgium,1,2011,3.344,-4.234,103.495,1.694,44203.312,3.923,-1.94,24.507
124,Belgium,1,2012,2.621,-3.822,104.811,0.739,45050.958,-1.004,-0.081,23.69
124,Belgium,1,2013,1.252,-3.252,105.486,0.459,45771.595,0.702,0.955,22.428
124,Belgium,1,2014,0.495,-3.022,107.041,1.579,47122.552,2.203,0.772,23.136
124,Belgium,1,2015,0.623,-2.493,105.23,2.041,48286.997,1.036,1.383,23.628
124,Belgium,1,2016,1.774,-2.296,105.007,1.267,49041.109,5.117,0.552,24.252
124,Belgium,1,2017,2.222,-1.249,102.022,1.62,50546.354,-0.262,0.698,24.456
124,Belgium,1,2018,2.309,-1.755,99.856,1.793,52661.794,0.032,-0.914,25.416
124,Belgium,1,2019,1.249,-2.938,97.618,2.241,56786.89,-3.075,0.098,25.009
124,Belgium,1,2020,0.421,-6.397,111.874,-5.305,55809.1,-7.822,1.413,24.135
124,Belgium,1,2021,3.21,-5.216,107.935,6.928,62292.264,14.622,1.309,25.712
124,Belgium,1,2022,10.325,-4.092,104.282,3.015,68373.48,2.382,-1.012,27.061
124,Belgium,1,2023,2.293,-4.555,105.171,1.365,71035.464,-2.619,-0.97,25.328
124,Belgium,1,2024,4.319,-4.621,104.99,1.142,73221.637,-2.853,-0.325,24.567
963,Bosnia and Herzegovina,0,1980,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1981,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1982,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1983,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1984,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1985,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1986,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1987,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1988,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1989,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1990,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1991,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1992,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1993,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1994,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1995,2.3475636926456485,-1.5207082322542904,36.64738052678053,4.622445114747109,10537.248862068964,4.204145447574376,-8.42130513311564,24.510108512935325
963,Bosnia and Herzegovina,0,1996,1.6073470867238022,-2.618739662152001,39.27939436568352,9.216908327665934,3102.968,8.032496639413946,-13.566682793611388,27.738741869473316
963,Bosnia and Herzegovina,0,1997,5.732,-2.4993989738296483,39.748640910951764,22.853,3905.838,22.466094100503078,-13.696166066742052,39.726405005651
963,Bosnia and Herzegovina,0,1998,-0.279,-2.412425517430253,54.397,13.814,4500.162,14.265627239739842,-6.535,33.729
963,Bosnia and Herzegovina,0,1999,2.841,-2.332974581962522,56.039,10.75,5039.578,10.999,-8.694,27.297
963,Bosnia and Herzegovina,0,2000,4.973,-7.926,34.686,4.442,5371.167,-7.721,-7.125,27.461
963,Bosnia and Herzegovina,0,2001,3.212,-6.46,35.231,2.362,5615.85,10.089,-12.844,25.963
963,Bosnia and Herzegovina,0,2002,0.313,-1.368,31.199,5.053,5984.943,4.736,-17.742,28.082
963,Bosnia and Herzegovina,0,2003,0.547,0.573,27.636,3.858,6336.896,8.933,-19.241,28.421
963,Bosnia and Herzegovina,0,2004,0.282,0.443,25.487,6.257,6908.947,1.983,-16.141,26.618
963,Bosnia and Herzegovina,0,2005,3.582,1.586,25.515,4.236,7421.495,0.321,-16.867,26.329
963,Bosnia and Herzegovina,0,2006,6.125,2.265,21.246,5.691,8081.47,2.353,-8.01,20.516
963,Bosnia and Herzegovina,0,2007,1.501,-0.843,18.709,5.979,8810.743,0.698,-9.464,24.742
963,Bosnia and Herzegovina,0,2008,7.427,-6.298,30.971,5.594,9503.018,10.04,-14.126,26.395
963,Bosnia and Herzegovina,0,2009,-0.381,-6.092,36.395,-0.816,9529.309,-14.429,-6.428,18.893
963,Bosnia and Herzegovina,0,2010,2.124,-4.182,42.236,0.767,9803.095,2.032,-6.005,15.917
963,Bosnia and Herzegovina,0,2011,3.989,-2.427,40.975,0.908,10217.605,3.185,-9.487,18.311
963,Bosnia and Herzegovina,0,2012,2.053,-1.264,43.607,-0.707,10491.935,0.396,-8.636,18.282
963,Bosnia and Herzegovina,0,2013,-0.093,0.226,43.813,2.351,11150.258,0.117,-5.333,17.226
963,Bosnia and Herzegovina,0,2014,-0.897,-0.919,47.234,1.148,11490.973,7.583,-7.365,18.443
963,Bosnia and Herzegovina,0,2015,-1.023,0.628,46.376,4.314,12125.425,1.671,-5.035,20.676
963,Bosnia and Herzegovina,0,2016,-1.584,0.702,44.874,3.242,12662.712,7.257,-4.699,21.73
963,Bosnia and Herzegovina,0,2017,0.81,1.767,38.616,3.244,13334.22,8.156,-4.779,23.618
963,Bosnia and Herzegovina,0,2018,1.417,1.029,34.894,3.829,14395.325,3.374,-3.231,23.708
963,Bosnia and Herzegovina,0,2019,0.559,0.645,33.168,2.886,15744.164,1.355,-2.597,24.332
963,Bosnia and Herzegovina,0,2020,-1.052,-2.626,37.098,-3.015,15488.97,-13.126,-2.84,22.567
963,Bosnia and Herzegovina,0,2021,1.998,0.475,35.618,7.392,17287.092,19.966,-1.77,25.505
963,Bosnia and Herzegovina,0,2022,14.012,0.222,31.013,4.227,19346.667,6.613,-4.344,27.484
963,Bosnia and Herzegovina,0,2023,6.098,-1.91,32.215,1.675,20431.303,-2.509,-2.812,25.318
963,Bosnia and Herzegovina,0,2024,2.186,-2.483,34.498,2.5,21498.089,3.084,-4.805,25.765
616,Botswana,0,1980,12.127,-2.4770404034907356,14.776074348641016,12.02,2009.159,16.019,-12.862,32.462
616,Botswana,0,1981,16.3,-5.756307011227182,19.28055079133926,8.154,2335.426,9.385,-29.293,36.138
616,Botswana,0,1982,11.2,-1.5993969073371195,16.392038458860917,15.874,2771.033,-14.564,-13.222,24.312
616,Botswana,0,1983,10.5,-1.9312880580885432,9.752967496435588,10.793,3076.675,10.901,-6.533,20.951
616,Botswana,0,1984,8.6,-1.520693611970629,11.746536299095034,6.517,3274.48,3.303,-4.896,24.161
616,Botswana,0,1985,8.1,1.1998817519575646,5.767888253356063,7.695,3508.519,-12.499,7.334,11.96
616,Botswana,0,1986,10.0,-0.940496194604572,0.8820812303659089,8.616,3749.49,49.154,7.173,19.121
616,Botswana,0,1987,9.8,4.238798728276935,-6.489457450362968,14.89,4258.285,13.874,26.479,0.611
616,Botswana,0,1988,8.4,1.452784454406061,11.00327164562098,23.42,5249.109,19.873,6.293,25.858
616,Botswana,0,1989,11.6,1.9334849756030548,5.748016778961764,4.665,5509.165,26.521,14.297,30.191
616,Botswana,0,1990,11.4,0.3011517487824018,14.64990090523013,8.787,5993.808,-6.939,-0.508,30.332
616,Botswana,0,1991,12.6,1.6353363671670489,8.937978176513994,6.237,6392.524,-7.277,7.967,23.721
616,Botswana,0,1992,16.5,0.8949674956347256,7.673730112363185,-0.208,6340.399,-10.282,5.033,24.234
616,Botswana,0,1993,14.4,2.308626453503017,7.264236623623851,4.027,6567.7,-10.981,10.79,22.862
616,Botswana,0,1994,10.6,0.2205757719679049,8.510008319382589,-0.786,6481.477,-10.115,5.206,20.785
616,Botswana,0,1995,10.5,1.1577791704317013,11.426095158200422,8.453,6999.182,-2.8,6.236,26.44
616,Botswana,0,1996,10.1,1.3456396993003445,8.139163455412326,2.466,7131.906,-6.282,10.049,21.761
616,Botswana,0,1997,8.9,0.6279968746965774,2.2853491850242804,7.106,7598.03,31.763,14.398,18.111
616,Botswana,0,1998,6.51,-1.2224438860889861,11.306,-1.622,7402.577,15.217,3.53,30.143
616,Botswana,0,1999,7.816,-0.837,9.311,8.035,7957.573,-5.305,10.778,16.483
616,Botswana,0,2000,8.534,2.1,8.161,4.271,8341.78,-1.909,9.594,21.661
616,Botswana,0,2001,6.565,-1.456,7.475,2.348,8556.748,-1.592,10.9,18.336
616,Botswana,0,2002,8.026,-3.722,8.372,7.434,9163.06,2.063,4.881,19.792
616,Botswana,0,2003,9.185,-1.128,7.077,5.388,9676.335,-7.264,9.597,19.073
616,Botswana,0,2004,6.988,0.831,10.749,1.397,9900.725,17.706,3.592,25.229
616,Botswana,0,2005,8.61,6.604,7.46,4.972,10527.952,-5.006,16.247,18.329
616,Botswana,0,2006,11.553,7.041,6.136,6.034,11293.327,-1.371,19.665,21.693
616,Botswana,0,2007,7.077,0.499,5.931,5.793,12032.419,32.404,15.657,23.075
616,Botswana,0,2008,12.623,-7.694,7.795,3.252,12408.553,39.685,1.393,35.468
616,Botswana,0,2009,8.108,-4.217,18.398,-14.144,10501.132,-8.574,-6.406,32.63
616,Botswana,0,2010,6.95,-4.387,20.826,10.122,11465.868,11.02,-5.888,34.702
616,Botswana,0,2011,8.473,1.163,20.926,6.839,12254.461,11.107,-0.873,39.118
616,Botswana,0,2012,7.537,2.389,19.984,-0.171,12224.218,25.259,-5.902,36.0
616,Botswana,0,2013,5.882,2.826,18.292,11.103,13551.884,14.308,4.531,24.879
616,Botswana,0,2014,4.415,1.171,18.387,5.697,14295.545,-1.32,11.075,25.253
616,Botswana,0,2015,3.054,-3.43,18.177,-4.851,13461.529,5.836,2.226,28.443
616,Botswana,0,2016,2.81,-0.218,16.356,7.202,14275.551,-20.922,7.973,22.068
616,Botswana,0,2017,3.296,-2.501,14.531,4.113,14817.571,-12.949,5.586,25.006
616,Botswana,0,2018,3.241,-6.286,14.856,4.19,14805.292,15.917,0.393,25.903
616,Botswana,0,2019,2.745,-7.557,16.472,3.033,14863.165,11.572,-6.917,30.876
616,Botswana,0,2020,1.89,-5.8,18.699,-8.726,14179.519,4.952,-10.256,32.794
616,Botswana,0,2021,6.679,-1.494,18.691,11.917,16663.869,2.344,-1.334,27.363
616,Botswana,0,2022,12.166,0.05,18.11,5.486,18531.478,-11.775,-1.188,24.992
616,Botswana,0,2023,5.144,-4.048,20.129,2.734,19391.042,-9.848,-0.632,30.32
616,Botswana,0,2024,3.8,-3.981,22.609,0.987,19723.373,11.999,-1.96,35.363
223,Brazil,0,1980,90.227,-0.7250034882806313,59.389116607947734,9.19,4427.939,16.475,-8.783,21.333
223,Brazil,0,1981,101.737,-1.53681860692449,63.30932748792188,-4.4,4532.319,-2.592,-7.003,21.112
223,Brazil,0,1982,100.574,-1.6083901615684706,66.95272891533823,0.596,4736.64,-3.237,-9.104,19.299
223,Brazil,0,1983,135.02,-2.1680075820344458,81.28908391295582,-3.4,4653.791,-19.213,-4.759,15.277
223,Brazil,0,1984,192.121,-1.8075237069170802,89.82288185003557,5.307,4971.614,-10.404,0.028,14.41
223,Brazil,0,1985,226.029,-1.5304304174065972,86.7051296005495,7.901,5420.615,-1.672,-0.1,17.538
223,Brazil,0,1986,147.137,-1.701291634009407,78.16355805689308,7.544,5828.799,2.492,-2.147,17.463
223,Brazil,0,1987,228.327,-1.805631622090294,81.73254745145314,3.601,6070.43,-3.209,-0.501,20.401
223,Brazil,0,1988,629.118,-1.2466424165032688,127.51463276941872,0.264,6186.153,-3.342,1.304,20.806
223,Brazil,0,1989,1430.724,0.7086591752180826,214.9076130590867,3.2,6518.464,19.965,0.235,22.646
223,Brazil,0,1990,2947.733,2.6815189266628345,399.23090334911694,-4.168,6291.047,9.298,-0.831,18.451
223,Brazil,0,1991,432.772,-1.5711662034320462,107.06911752976396,1.031,6460.698,0.46,-0.352,19.936
223,Brazil,0,1992,951.956,-0.9144167655452229,169.11753518843693,-0.467,6470.632,-4.0,1.607,19.079
223,Brazil,0,1993,1927.381,1.5846341235847334,275.8142387732945,4.665,6823.181,27.209,-0.138,21.019
223,Brazil,0,1994,2075.827,1.6423805484122083,287.5635697211755,5.334,7225.904,23.286,-0.307,23.559
223,Brazil,0,1995,66.008,-1.6572522561123475,71.59514236085477,4.417,7584.731,32.924,-2.427,17.292
223,Brazil,0,1996,15.757,-2.572052554404104,66.68149677352096,2.209,7669.11,6.965,-2.801,17.267
223,Brazil,0,1997,6.926,-2.20756309741117,64.42513693368196,3.395,7941.583,22.22,-3.636,17.764
223,Brazil,0,1998,3.196,-2.7925484631687647,63.66630549212705,0.338,7934.334,3.806,-4.049,18.165
223,Brazil,0,1999,4.859,-3.402965979410102,66.00718370934871,0.468,7963.272,-15.942,-4.467,17.39
223,Brazil,0,2000,7.044,-2.5242526268848064,62.198,4.388,8333.612,14.735,-4.048,18.903
223,Brazil,0,2001,6.84,-2.721,67.331,1.39,8527.042,3.027,-4.445,18.742
223,Brazil,0,2002,8.45,-3.28,76.095,3.053,8813.197,-11.773,-1.845,17.449
223,Brazil,0,2003,14.714,-3.697,71.514,1.141,8982.016,-2.674,0.393,16.857
223,Brazil,0,2004,6.598,-2.119,68.025,5.76,9643.571,13.783,1.339,17.913
223,Brazil,0,2005,6.87,-2.293,66.969,3.202,10151.103,9.31,1.31,17.205
223,Brazil,0,2006,4.184,-3.872,64.599,3.962,10761.746,14.823,0.973,17.816
223,Brazil,0,2007,3.641,-2.556,63.025,6.07,11605.183,23.092,-0.197,19.819
223,Brazil,0,2008,5.678,-2.866,61.42,5.094,12309.433,14.845,-2.099,21.619
223,Brazil,0,2009,4.888,-3.74,64.702,-0.126,12252.012,-11.875,-1.757,18.796
223,Brazil,0,2010,5.039,-4.875,62.433,7.528,13226.64,37.167,-3.926,21.801
223,Brazil,0,2011,6.636,-4.184,60.634,3.974,13935.215,7.313,-3.197,21.826
223,Brazil,0,2012,5.404,-3.702,61.614,1.921,14356.717,0.513,-3.761,21.417
223,Brazil,0,2013,6.204,-5.236,59.595,3.005,14922.341,7.518,-3.576,21.694
223,Brazil,0,2014,6.329,-7.749,61.617,0.504,15138.365,0.058,-4.499,20.548
223,Brazil,0,2015,9.03,-8.763,71.73,-3.546,14621.149,-12.793,-3.523,17.412
223,Brazil,0,2016,8.74,-6.479,77.422,-3.276,14173.734,-8.721,-1.699,14.97
223,Brazil,0,2017,3.446,-6.777,82.745,1.323,14523.0,7.757,-1.224,14.626
223,Brazil,0,2018,3.665,-6.371,84.777,1.784,15432.162,6.976,-2.808,15.095
223,Brazil,0,2019,3.733,-4.639,87.118,1.221,16035.469,3.738,-3.47,15.517
223,Brazil,0,2020,3.212,-9.943,96.007,-3.277,16062.817,-8.468,-1.688,16.116
223,Brazil,0,2021,8.302,-3.418,88.934,4.763,18028.1,16.744,-2.419,19.522
223,Brazil,0,2022,9.28,-5.586,83.939,3.017,19824.369,0.354,-2.095,18.088
223,Brazil,0,2023,4.594,-7.367,84.675,2.908,21052.021,0.212,-1.0,16.086
223,Brazil,0,2024,4.272,-8.2,87.575,3.044,22122.71,3.28,-1.748,15.89
918,Bulgaria,0,1980,66.07829957285685,1.0849284272129407,75.78726541958116,5.7,5075.912,-13.199,2.527,34.843
918,Bulgaria,0,1981,0.002,1.003279977054283,-11.029869539518785,5.3,5833.355,28.437,0.3,35.624
918,Bulgaria,0,1982,2.8,0.9280745882649588,-11.170461442248865,4.2,6435.457,-10.689,0.417,34.621
918,Bulgaria,0,1983,2.8,0.8778666952618764,-2.4489030201306434,3.0,6870.849,6.322,0.082,33.472
918,Bulgaria,0,1984,2.8,0.8128574355223788,-2.2416186405723693,4.6,7433.199,19.811,1.154,33.23
918,Bulgaria,0,1985,2.8,0.7676946309035384,-0.3272936811771956,1.8,7800.683,3.773,-0.343,32.862
918,Bulgaria,0,1986,2.7,0.6970783659277523,-18.775402986068144,5.3,8382.133,-30.797,-2.707,35.628
918,Bulgaria,0,1987,2.7,0.6277452864355415,-1.580001207065692,4.7,9005.613,21.713,-1.768,33.53
918,Bulgaria,0,1988,2.5,0.5660237387788518,4.861619738681867,2.4,9572.508,75.479,-0.604,34.527
918,Bulgaria,0,1989,6.404,0.5146287039400426,2.1590709025223873,-0.5,9941.654,-0.171,-1.135,33.358
918,Bulgaria,0,1990,23.9,0.565410563404807,42.027285094357836,-9.1,9434.622,-66.872,-5.723,29.544
918,Bulgaria,0,1991,333.5,0.6278212759767627,517.0780790592307,-10.755,8778.657,-24.522,-2.627,22.895
918,Bulgaria,0,1992,82.0,0.7022682535280292,180.0514269734843,-8.426,8308.064,40.065,-3.029,20.258
918,Bulgaria,0,1993,72.804,0.7829244199129873,202.98775487257097,-11.625,7604.191,25.741,-17.038,15.762
918,Bulgaria,0,1994,96.0,0.7821897568259172,216.47517483285853,-3.665,7571.294,-3.2,-0.28,12.024
918,Bulgaria,0,1995,62.1,0.7738701820049645,150.13087719547275,-1.601,7692.925,21.0,-1.084,17.729
918,Bulgaria,0,1996,123.0,0.688043501716446,281.8852463721763,5.205,8328.332,-11.4,3.591,1.157
918,Bulgaria,0,1997,1061.206,0.7568989568509349,1596.7699801560282,-14.115,7332.349,-0.7,13.536,9.727
918,Bulgaria,0,1998,18.679,0.7698379669112555,67.322,3.789,7749.849,11.7,1.144,18.709
918,Bulgaria,0,1999,2.572,0.8289883164854145,78.671,-8.396,7233.81,6.8,-2.918,19.844
918,Bulgaria,0,2000,10.318,-0.117,73.341,4.587,7658.695,10.644,-3.114,19.046
918,Bulgaria,0,2001,7.358,-0.237,67.06,3.824,8396.821,12.562,-3.625,21.351
918,Bulgaria,0,2002,5.813,-0.654,53.404,5.872,9080.155,6.291,-0.625,20.529
918,Bulgaria,0,2003,2.348,0.265,45.428,5.237,9799.964,15.151,-3.381,22.074
918,Bulgaria,0,2004,6.149,1.888,37.764,6.51,10774.201,26.243,-4.277,23.433
918,Bulgaria,0,2005,6.038,2.322,28.472,7.056,11961.358,14.348,-9.428,27.74
918,Bulgaria,0,2006,7.416,3.091,22.608,6.803,13236.676,15.915,-15.28,32.056
918,Bulgaria,0,2007,7.572,2.161,17.588,6.654,14574.087,22.616,-23.892,33.606
918,Bulgaria,0,2008,11.951,0.953,14.702,6.13,15835.204,4.864,-22.076,36.925
918,Bulgaria,0,2009,2.469,-0.489,14.54,-3.347,15486.795,-21.508,-8.315,28.538
918,Bulgaria,0,2010,3.039,-3.482,14.064,1.555,16043.632,-0.302,-1.724,22.518
918,Bulgaria,0,2011,3.386,-1.96,14.335,2.09,17122.202,9.616,0.329,21.358
918,Bulgaria,0,2012,2.391,-0.553,16.545,0.749,17674.539,5.379,-0.847,21.887
918,Bulgaria,0,2013,0.385,-1.326,17.165,-0.543,17973.718,4.336,1.274,21.006
918,Bulgaria,0,2014,-1.601,-3.028,26.266,0.949,18571.836,5.145,1.235,21.508
918,Bulgaria,0,2015,-1.067,-2.688,25.359,3.398,19512.2,4.734,-1.1904598660191752,21.0
918,Bulgaria,0,2016,-1.323,1.389,27.007,3.027,20442.16,5.11,3.062,18.962
918,Bulgaria,0,2017,1.188,0.599,22.919,2.746,21536.798,7.403,3.307,19.817
918,Bulgaria,0,2018,2.631,-0.183,20.075,2.695,23088.009,5.761,0.946,21.224
918,Bulgaria,0,2019,2.457,-0.079,18.315,4.035,25616.355,5.224,1.865,21.007
918,Bulgaria,0,2020,1.219,-1.33,22.827,-3.966,25800.987,-4.933,0.04,20.346
918,Bulgaria,0,2021,2.842,-3.506,22.462,7.662,29573.251,9.128,-1.724,21.079
918,Bulgaria,0,2022,13.019,-1.407,21.528,3.926,34923.426,13.301,-1.398,23.376
918,Bulgaria,0,2023,8.599,-3.265,22.049,1.846,36860.958,-5.124,-0.267,18.85
918,Bulgaria,0,2024,2.84,-2.93,23.748,2.32,39185.322,3.458,-0.963,16.619
156,Canada,1,1980,10.183,-4.154,44.59,2.163,11862.755,-3.171,-2.205,22.386
156,Canada,1,1981,12.462,-12.843,46.077,3.503,13269.808,2.554,-4.18,25.296
156,Canada,1,1982,10.803,-5.295,51.707,-3.166,13481.384,-15.829,0.485,19.924
156,Canada,1,1983,5.816,-6.368,57.211,2.562,14224.769,10.107,-0.838,20.221
156,Canada,1,1984,4.339,-7.557,60.213,5.899,15460.587,17.468,-0.457,20.96
156,Canada,1,1985,3.951,-8.998,65.166,4.738,16552.087,8.334,-1.659,21.534
156,Canada,1,1986,4.174,-7.08,69.323,2.121,17075.347,6.717,-3.06,21.68
156,Canada,1,1987,4.365,-6.014,69.761,4.072,17983.107,5.389,-3.223,22.178
